Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point,Wait_Policy_BI,Indemnity_Policy_BI,Policy_Duration,Claim_Duration,License_Validity,Claim_Intensity
CC00004628,2022-02-01,23,31,196890489,1,2023-10-21,2024-04-21,500/1000,2000,1374.22,0,470603,0,6,machine-op-inspct,bungie-jumping,other-relative,62000,-63100,No,2024-02-26,2,1,1,3,SC,Hillsdale,8118 Elm Ridge,16,1,0,0,3,0,2026-01-26,2024-02-29,11,21,3,0,2850,11991,5561,0,0,14537.16,311.27,5829.12,8396.77,QJ57Y7070,No,500,1000,183,3,700,0.03552094031724295
CC00004629,2022-11-01,14,58,138421802,2,2023-09-11,2024-03-11,100/300,2000,1131.4,0,458733,0,4,transport-moving,movies,other-relative,55700,0,No,2024-01-29,0,2,0,2,WV,Hillsdale,9573 Weaver Ave,12,4,2,0,0,0,2025-05-15,2024-01-31,0,23,6,5,5771,8921,7675,0,0,14487.7,3468.41,10902.62,116.67,JG76C4485,No,100,300,182,2,472,0.24319103524871546
CC00004630,2022-08-01,17,45,142935401,1,2023-09-27,2024-03-27,250/500,1000,1254.18,0,457555,0,6,prof-specialty,kayaking,other-relative,0,-45100,No,2024-01-11,2,1,1,1,SC,Columbus,6012 Texas Hwy,16,1,2,0,1,2,2025-05-11,2024-01-15,13,20,2,0,2139,7732,6680,0,1,22959.53,20851.1,1804.82,303.61,JI79Q4282,No,250,500,182,4,486,2.7543512491017457
CC00004631,2022-03-01,22,48,181889275,2,2023-10-03,2024-04-03,500/1000,2000,1142.62,7000000,475588,0,4,farming-fishing,dancing,not-in-family,0,-54000,No,2024-01-16,2,0,2,0,SC,Northbrook,7523 Oak Lane,12,1,1,2,0,2,2025-05-08,2024-01-17,3,32,8,3,8758,13084,3897,0,0,15702.99,6497.52,6664.69,2540.78,GE42A3186,No,500,1000,183,1,478,0.30867518301923547
CC00004632,2022-07-01,18,45,140381984,1,2023-10-01,2024-04-01,100/300,1000,1046.71,0,616714,0,5,priv-house-serv,polo,husband,0,0,No,2024-02-27,0,1,0,1,NC,Hillsdale,8586 1st Ridge,4,3,1,2,1,2,2025-10-23,2024-02-28,8,7,3,5,2867,15358,3534,0,0,24409.32,2871.68,688.29,20849.35,YZ69P9500,No,100,300,183,1,604,0.32707024251680805
CC00004633,2022-07-01,18,33,130224439,0,2023-09-21,2024-03-21,100/300,1000,1427.14,0,446895,0,0,tech-support,kayaking,other-relative,35300,-58100,No,2024-02-15,1,3,1,3,WV,Northbend,1028 Sky Lane,3,1,0,1,1,0,2025-09-05,2024-02-18,12,18,2,4,2053,9361,6258,0,0,10154.42,3770.65,4332.4,2051.37,ER71Y2633,No,100,300,182,3,568,0.5052032322073844
CC00004634,2023-01-01,12,31,192210025,1,2023-09-06,2024-03-06,250/500,2000,1153.35,0,430714,0,6,craft-repair,golf,not-in-family,0,0,No,2024-02-02,3,3,3,3,NY,Hillsdale,3590 Best Hwy,9,1,0,2,1,1,2025-06-15,2024-02-03,11,19,5,0,4429,15698,7344,0,0,24424.51,3099.0,13241.41,8084.1,JI51N5375,No,250,500,182,1,499,0.2599507276355556
CC00004635,2022-09-01,16,28,136866872,0,2023-10-03,2024-04-03,250/500,2000,1079.92,0,430886,0,2,machine-op-inspct,hiking,husband,88800,0,No,2024-02-26,2,1,2,0,PA,Riverwood,7534 MLK Hwy,1,1,1,0,1,1,2025-10-10,2024-02-27,13,20,1,5,1452,9197,5501,0,0,24046.24,1807.72,17327.95,4910.57,QI37N5490,No,250,500,183,1,592,0.2814763604202869
CC00004636,2022-07-01,18,29,125104327,2,2023-09-25,2024-03-25,250/500,2000,1238.62,6000000,463993,0,4,exec-managerial,yachting,other-relative,0,-56200,No,2024-02-14,2,1,0,0,SC,Springfield,8576 Andromedia St,14,1,1,2,3,2,2025-08-07,2024-02-14,0,23,6,1,5686,11412,5204,0,0,11679.87,1785.85,2603.17,7290.85,ZB02Z1006,No,250,500,182,0,540,0.1265219689208739
CC00004637,2022-03-01,22,48,181889275,2,2023-10-03,2024-04-03,500/1000,2000,1142.62,7000000,475588,0,4,farming-fishing,dancing,not-in-family,0,-54000,No,2024-01-16,2,0,2,0,SC,Northbrook,7523 Oak Lane,12,1,1,2,0,2,2025-05-08,2024-01-17,3,32,8,4,8802,7797,3482,0,0,24669.56,2138.45,2904.69,19626.42,KG02R4072,No,500,1000,183,1,478,0.10096276872493574
CC00004638,2022-09-01,16,44,182771525,1,2023-10-04,2024-04-04,500/1000,1000,1594.45,0,452747,0,2,handlers-cleaners,bungie-jumping,husband,0,0,No,2024-02-05,0,2,2,1,NC,Columbus,5812 3rd Hwy,17,2,2,2,3,0,2025-09-28,2024-02-07,10,3,0,1,295,14622,3924,0,0,17269.88,128.69,6069.9,11071.29,EH61K7843,No,500,1000,183,2,601,0.024265885773655422
CC00004639,2022-09-01,16,37,122888917,1,2023-10-08,2024-04-08,500/1000,500,1415.68,0,603381,0,6,prof-specialty,yachting,own-child,0,0,No,2024-02-12,2,2,2,1,WV,Hillsdale,3540 Maple St,17,1,2,0,1,1,2025-08-20,2024-02-12,1,4,6,5,5921,6152,6503,1,0,14085.67,6778.86,4837.83,2468.98,CL13L9283,No,500,1000,183,0,555,0.46732742342779576
CC00004640,2022-08-01,17,25,122268076,0,2023-08-12,2024-02-12,250/500,2000,1053.24,0,603527,0,1,prof-specialty,movies,other-relative,51100,0,No,2024-01-05,0,0,2,2,NC,Arlington,7551 Britain Lane,0,4,2,1,0,0,2025-04-09,2024-01-08,0,23,7,1,7175,10392,5587,0,0,16149.96,7383.99,4970.2,3795.77,ST59Y6000,No,250,500,184,3,460,0.4272289386667592
CC00004641,2022-12-01,13,26,137248304,1,2023-10-01,2024-04-01,500/1000,2000,932.14,0,612550,0,4,sales,cross-fit,own-child,40600,0,No,2024-01-10,0,1,2,1,SC,Columbus,1273 Rock Lane,2,3,0,2,3,0,2026-02-19,2024-01-10,1,4,9,5,9372,16705,3862,0,0,556.06,427.92,71.08,57.06,TL27A2498,No,500,1000,183,0,771,0.017698302506473702
CC00004642,2022-03-01,22,62,125392954,1,2023-09-18,2024-03-18,100/300,500,1011.92,0,468168,0,6,machine-op-inspct,paintball,wife,0,0,No,2024-02-15,0,1,0,1,SC,Riverwood,3486 Flute Ave,7,3,2,0,3,2,2025-09-06,2024-02-20,3,34,3,3,6860,17782,4605,0,1,18932.03,633.47,9592.37,8706.19,IZ42P5591,No,100,300,182,5,569,0.03786119256152212
CC00004643,2022-06-01,19,39,189881960,0,2023-11-19,2024-05-19,250/500,1000,1393.57,0,478423,0,6,machine-op-inspct,movies,not-in-family,47600,-39600,No,2024-02-27,1,3,1,3,VA,Northbend,5821 2nd St,5,1,0,0,1,1,2025-12-31,2024-03-02,5,14,3,1,3887,8016,7721,0,0,3548.85,296.48,2377.77,874.6,SD74Q5883,No,250,500,182,4,673,0.02806305479148643
CC00004644,2022-12-01,13,45,169959238,2,2023-09-14,2024-03-14,250/500,1000,1397.67,0,607889,0,3,machine-op-inspct,camping,wife,57900,0,No,2024-01-22,0,0,1,2,NY,Arlington,9034 Weaver Ridge,0,3,2,1,2,0,2025-11-04,2024-01-24,5,13,6,0,6220,9546,4298,0,0,16526.0,11867.15,4341.81,317.04,IE14Y5279,No,250,500,182,2,652,0.7947083951941745
CC00004645,2023-01-01,12,43,162351662,1,2023-09-26,2024-03-26,250/500,1000,1518.46,0,606238,0,4,armed-forces,cross-fit,own-child,0,0,No,2024-01-26,2,0,0,1,SC,Riverwood,2201 4th Lane,16,1,1,0,0,1,2025-06-24,2024-01-26,10,1,9,2,7779,14081,4998,0,0,19600.78,5506.8,13100.0,993.98,PL03Y3787,No,250,500,182,0,515,0.30265025066967993
CC00004646,2022-10-01,15,38,188103299,0,2023-08-18,2024-02-18,250/500,2000,1301.13,0,476685,0,1,machine-op-inspct,board-games,not-in-family,41300,-55500,No,2024-01-15,2,1,2,3,SC,Springfield,6851 3rd Drive,12,1,0,0,2,1,2026-03-02,2024-01-18,4,27,2,0,1979,7994,5001,0,0,10425.98,1054.76,1955.41,7415.81,LF33C8148,No,250,500,184,3,777,0.1429076606451141
CC00004647,2023-01-01,12,26,122661309,0,2023-10-26,2024-04-26,500/1000,1000,1199.44,5000000,619884,0,1,machine-op-inspct,hiking,own-child,63600,0,No,2024-02-22,0,1,0,2,NY,Riverwood,5074 3rd St,0,3,1,1,2,1,2025-08-18,2024-02-25,9,26,6,4,5824,8767,5143,0,0,10954.59,9717.62,727.9,509.07,DZ10Q6430,No,500,1000,183,3,543,0.6775723025390084
CC00004648,2022-03-01,22,33,156163529,0,2023-10-07,2024-04-07,100/300,1000,1334.15,6000000,479224,0,2,craft-repair,reading,not-in-family,53300,-49200,No,2024-01-24,2,0,0,2,WV,Springfield,3104 Sky Drive,15,1,2,2,0,1,2026-02-07,2024-01-26,8,7,7,0,7703,7120,4326,1,0,10958.15,3623.21,4865.3,2469.64,RJ77O3906,No,100,300,183,2,745,0.2014286540253375
CC00004649,2022-02-01,23,23,183873966,1,2023-09-24,2024-03-24,250/500,2000,1136.83,4000000,471300,0,0,tech-support,exercise,own-child,0,-62400,Yes,2024-02-02,2,2,0,3,NY,Columbus,1331 Britain Hwy,14,1,0,0,3,2,2026-03-15,2024-02-03,6,6,1,0,1577,16588,7783,0,0,8230.41,413.35,5855.08,1961.98,WN48K8081,No,250,500,182,1,772,0.06298244384376515
CC00004650,2022-01-01,24,35,180131023,1,2023-09-25,2024-03-25,100/300,2000,1219.04,0,456602,0,4,handlers-cleaners,paintball,own-child,63600,-68700,No,2024-01-11,0,1,0,3,OH,Hillsdale,7380 5th Hwy,19,3,1,2,0,0,2025-07-07,2024-01-15,9,29,6,4,5923,15014,7741,0,0,21607.41,4907.85,13680.65,3018.91,ZM77F5298,No,100,300,182,4,543,0.33821094174779365
CC00004651,2022-12-01,13,34,192932240,2,2023-08-10,2024-02-10,100/300,500,795.23,0,609216,0,6,machine-op-inspct,base-jumping,other-relative,36900,0,No,2024-01-10,0,1,0,3,NY,Springfield,6618 Cherokee Drive,15,3,2,2,1,2,2025-07-26,2024-01-15,9,26,8,5,8102,12971,7765,0,0,23746.36,489.24,17910.59,5346.53,TK20D6431,No,100,300,184,5,563,0.025319154661924807
CC00004652,2022-09-01,16,43,123078089,2,2023-10-11,2024-04-11,100/300,1000,1483.25,0,465100,0,4,exec-managerial,exercise,not-in-family,90700,-20800,No,2024-02-09,0,0,0,0,NC,Riverwood,1135 Solo Lane,3,3,0,1,1,2,2025-12-17,2024-02-09,5,16,3,5,3313,9068,3803,0,0,12688.27,8390.76,442.41,3855.1,KZ17B0149,No,100,300,183,0,677,0.9018259515336638
CC00004653,2022-01-01,24,51,180369012,0,2023-11-12,2024-05-12,250/500,2000,1124.38,0,618316,0,0,armed-forces,reading,other-relative,0,0,No,2024-02-24,3,3,1,4,VA,Northbrook,4574 Britain Hwy,9,1,2,1,1,1,2025-06-25,2024-02-29,5,14,4,2,4994,9608,3785,0,0,12952.85,6601.04,5372.08,979.73,EZ34Q6175,No,250,500,182,5,487,0.5214363466025875
CC00004654,2022-09-01,16,34,176785687,2,2023-09-04,2024-03-04,100/300,500,1706.79,0,462479,0,5,protective-serv,dancing,other-relative,0,0,No,2024-01-07,2,0,1,0,OH,Hillsdale,9706 MLK Lane,1,1,0,1,1,1,2025-06-03,2024-01-09,6,10,7,0,6566,13547,3424,0,0,626.28,528.8,0.74,96.74,ML70Q2344,No,100,300,182,2,513,0.033223676770316825
CC00004655,2022-02-01,23,39,176209328,0,2023-10-20,2024-04-20,250/500,500,964.79,8000000,460675,0,0,adm-clerical,camping,husband,58000,0,No,2024-02-20,0,1,1,3,NY,Arlington,1628 Best Drive,7,3,1,0,1,2,2025-05-27,2024-02-20,2,0,4,0,3735,5211,2873,1,0,22116.21,3355.73,6801.01,11959.47,NH28Q1900,No,250,500,183,0,462,0.3240804587710606
CC00004656,2022-05-01,20,35,193626051,1,2023-09-19,2024-03-19,100/300,1000,1245.89,0,435481,0,5,exec-managerial,movies,wife,0,-40300,No,2024-01-01,2,1,2,2,WV,Springfield,6011 Britain St,19,1,0,0,0,2,2026-02-15,2024-01-02,8,7,5,0,5179,13260,5431,0,0,21843.19,4101.12,3976.23,13765.84,EX28B3727,No,100,300,182,1,776,0.317762570663493
CC00004657,2022-10-01,15,49,138623476,2,2023-11-16,2024-05-16,500/1000,1000,1279.08,0,449718,0,4,other-service,kayaking,own-child,0,-51500,No,2024-02-27,1,3,1,4,NC,Riverwood,7721 Washington Ridge,13,1,0,0,1,2,2026-01-30,2024-02-28,5,14,1,0,2046,8319,2284,0,0,21559.76,459.82,11833.03,9266.91,LL41V9438,No,500,1000,182,1,703,0.0616569965847425
CC00004658,2022-10-01,15,55,160647039,1,2023-08-11,2024-02-11,100/300,2000,972.18,0,443920,0,2,prof-specialty,paintball,other-relative,72700,-68200,No,2024-01-11,0,1,0,0,SC,Hillsdale,2526 Embaracadero Ave,20,3,0,0,0,1,2025-10-16,2024-01-15,11,15,5,5,4456,10487,4409,0,0,18127.8,5474.98,904.01,11748.81,JE72I9210,No,100,300,184,4,644,0.4579059528827689
CC00004659,2023-01-01,12,50,178574281,0,2023-11-05,2024-05-05,100/300,1000,1275.39,0,466283,0,0,sales,bungie-jumping,other-relative,0,0,No,2024-02-12,2,0,0,3,NY,Riverwood,8150 Washington Ridge,16,1,2,2,3,0,2025-07-30,2024-02-12,1,5,9,2,9565,13472,4163,0,0,525.76,248.99,17.8,258.97,UD76U0076,No,100,300,182,0,534,0.010013887285753528
CC00004660,2022-05-01,20,45,185742341,1,2023-10-02,2024-04-02,500/1000,1000,1362.29,0,442598,0,2,farming-fishing,yachting,unmarried,0,-51100,No,2024-02-27,0,0,1,0,NY,Northbend,4905 Francis Ave,18,3,0,0,0,0,2025-07-02,2024-03-01,10,3,6,2,6213,6371,4265,1,0,22031.53,11245.72,5481.58,5304.23,GN54Y7169,No,500,1000,183,3,491,0.7536860899030625
CC00004661,2022-08-01,17,46,125446216,1,2023-10-01,2024-04-01,250/500,500,1448.84,0,430987,0,5,machine-op-inspct,bungie-jumping,husband,0,-50000,No,2024-02-21,1,3,3,3,SC,Hillsdale,7783 Lincoln Hwy,7,1,1,0,1,0,2025-12-08,2024-02-21,12,18,9,4,8925,9391,3064,0,0,24606.79,6302.6,3235.2,15068.99,XS79H4187,No,250,500,183,0,656,0.2773694744828534
CC00004662,2023-01-01,12,46,128674861,1,2023-10-22,2024-04-22,500/1000,500,1348.83,0,474360,0,2,prof-specialty,basketball,wife,46300,-77500,No,2024-02-01,0,1,1,1,NC,Springfield,9358 Texas Ridge,21,3,1,1,2,1,2025-12-16,2024-02-05,12,9,6,0,5891,16325,5146,0,0,18930.11,12988.84,4999.94,941.33,DD38Y8348,No,500,1000,183,4,684,0.8998194658238967
CC00004663,2022-01-01,24,25,179795405,1,2023-11-03,2024-05-03,100/300,2000,1075.18,5000000,601112,0,6,armed-forces,exercise,husband,67700,-58400,No,2024-02-21,3,3,1,4,OH,Northbrook,3289 Britain Drive,5,1,0,2,0,1,2026-01-17,2024-02-21,12,18,4,0,3951,14713,4085,0,0,20513.31,11125.04,9219.42,168.85,SG54A4577,No,100,300,182,0,696,1.0450531354769137
CC00004664,2023-01-01,12,54,165534839,0,2023-09-20,2024-03-20,500/1000,500,1495.1,0,609374,0,1,other-service,basketball,wife,50500,0,No,2024-02-12,0,2,2,3,SC,Northbend,4154 Lincoln Hwy,15,3,0,0,0,2,2026-03-16,2024-02-12,3,25,8,5,8627,14981,6639,0,0,8219.51,4817.6,643.34,2758.57,IO71V6515,No,500,1000,182,0,763,0.23314810925284785
CC00004665,2022-11-01,14,32,159331373,0,2023-11-02,2024-05-02,250/500,2000,1624.82,0,454656,0,6,exec-managerial,basketball,unmarried,65300,-65600,No,2024-02-09,2,2,1,0,WV,Northbend,4965 MLK Drive,16,1,1,1,1,2,2026-01-30,2024-02-10,2,0,0,0,819,13843,3467,0,0,1477.82,259.23,1091.98,126.61,TM56Q2597,No,250,500,182,1,721,0.04628933557848724
CC00004666,2022-04-01,21,38,142465414,0,2023-10-04,2024-04-04,500/1000,500,976.67,0,471600,0,6,handlers-cleaners,polo,unmarried,0,0,No,2024-01-21,2,1,0,1,SC,Northbrook,6530 Weaver Ave,16,1,1,1,2,2,2025-04-12,2024-01-26,2,22,7,5,7447,5459,7527,1,0,22513.73,3344.98,16108.93,3059.82,SA11L1301,No,500,1000,183,5,447,0.18918318188219446
CC00004667,2022-11-01,14,31,132596520,1,2023-10-21,2024-04-21,500/1000,2000,1320.75,0,441491,0,3,farming-fishing,video-games,wife,54100,0,No,2024-02-01,0,1,2,3,WV,Springfield,6315 2nd Lane,20,3,1,0,3,1,2025-06-12,2024-02-05,0,23,5,3,4400,7637,4978,0,0,18732.84,9942.02,8767.27,23.55,JE97X7283,No,500,1000,183,4,497,0.8359260834982705
CC00004668,2022-12-01,13,44,182771525,1,2023-10-04,2024-04-04,500/1000,1000,1594.45,0,452747,0,2,handlers-cleaners,bungie-jumping,husband,0,0,No,2024-02-05,0,2,2,1,NC,Columbus,5812 3rd Hwy,17,2,2,2,3,0,2025-09-28,2024-02-07,10,3,0,4,766,11801,4193,0,0,21472.74,944.27,16016.18,4512.29,JP72W0639,No,500,1000,183,2,601,0.16957471185929324
CC00004669,2022-10-01,15,44,113288129,1,2023-11-09,2024-05-09,500/1000,1000,1583.91,6000000,610706,0,0,sales,board-games,unmarried,66000,-46000,No,2024-02-17,3,3,1,4,NY,Arlington,3041 3rd Ave,20,1,0,0,1,0,2025-05-27,2024-02-20,0,31,3,1,3577,8156,6131,0,0,980.83,257.62,313.07,410.14,ZV65R0543,No,500,1000,182,3,465,0.025537930200421503
CC00004670,2022-10-01,15,32,129436508,1,2023-08-25,2024-02-25,500/1000,1000,993.51,0,468767,0,2,armed-forces,bungie-jumping,unmarried,0,-49500,No,2024-01-12,2,2,1,2,WV,Hillsdale,3567 4th Drive,12,1,0,0,3,1,2025-11-10,2024-01-17,2,22,5,1,4572,11220,4076,0,1,1301.35,94.18,254.91,952.26,KI14B8178,No,500,1000,184,5,668,0.007783972851142472
CC00004671,2022-04-01,21,31,116375016,2,2023-10-04,2024-04-04,500/1000,500,708.64,6000000,470610,0,2,machine-op-inspct,reading,unmarried,53500,0,No,2024-01-06,2,2,2,3,WV,Northbend,4546 Tree St,9,1,0,0,2,1,2025-03-21,2024-01-10,11,21,9,0,9373,7290,5244,1,0,21514.61,1638.23,19589.29,287.09,QB98O7527,No,500,1000,183,4,440,0.0677434628259283
CC00004672,2022-01-01,24,34,137113781,2,2023-09-30,2024-03-31,250/500,500,1737.66,0,470577,0,0,transport-moving,chess,unmarried,0,-24100,No,2024-01-01,2,2,0,3,WV,Northbrook,5719 2nd Lane,1,1,1,1,1,2,2025-09-20,2024-01-06,2,37,4,0,9188,8116,7572,0,0,18418.46,1663.66,1330.47,15424.33,KW06F9923,No,250,500,183,5,628,0.07064943668491301
CC00004673,2022-06-01,19,31,124153292,2,2023-09-14,2024-03-14,500/1000,1000,1074.07,0,451312,0,5,sales,chess,husband,0,-47500,No,2024-01-27,0,1,0,1,NY,Springfield,3052 Weaver Ridge,16,3,0,0,3,1,2025-05-12,2024-01-30,9,35,0,3,234,17777,5402,0,0,3916.22,683.8,257.07,2975.35,SY28N4515,No,500,1000,182,3,471,0.1297040971168437
CC00004674,2022-08-01,17,55,145647240,2,2023-09-11,2024-03-11,100/300,2000,1268.79,0,453148,0,4,priv-house-serv,chess,own-child,0,-31000,No,2024-01-19,2,0,2,0,WV,Northbend,5667 4th Drive,15,1,1,2,2,2,2026-01-02,2024-01-20,4,30,5,5,6498,15475,6276,0,0,16382.67,6952.44,255.33,9174.9,XS49H2329,No,100,300,182,1,714,0.4502893145957821
CC00004675,2023-01-01,12,55,160647039,1,2023-08-11,2024-02-11,100/300,2000,972.18,0,443920,0,2,prof-specialty,paintball,other-relative,72700,-68200,No,2024-01-11,0,1,0,0,SC,Hillsdale,2526 Embaracadero Ave,20,3,0,0,0,1,2025-10-16,2024-01-15,11,15,5,5,4695,14095,2173,0,0,23245.45,2121.4,16479.0,4645.05,TI66Z4083,No,100,300,184,4,644,0.17317324834940934
CC00004676,2022-03-01,22,46,166371465,0,2023-11-04,2024-05-04,500/1000,1000,1138.42,6000000,477678,0,3,prof-specialty,dancing,own-child,36900,-55000,No,2024-02-16,2,2,1,3,SC,Arlington,5277 Texas Lane,18,1,0,2,3,1,2025-10-17,2024-02-21,13,28,0,5,756,14248,4629,0,0,24313.82,8176.39,5062.59,11074.84,TD53F1647,No,500,1000,182,5,609,1.469685585689224
CC00004677,2022-06-01,19,59,151238150,0,2023-09-15,2024-03-15,250/500,2000,1326.62,7000000,477310,0,4,other-service,bungie-jumping,own-child,0,0,No,2024-01-03,0,0,1,1,NY,Riverwood,5104 Francis Drive,19,3,1,0,3,1,2025-08-30,2024-01-05,9,29,7,1,6834,6373,4910,1,0,23021.09,2624.07,2043.44,18353.58,MF50T2351,No,250,500,182,2,605,0.1572125944059212
CC00004678,2022-11-01,14,49,138623476,2,2023-11-16,2024-05-16,500/1000,1000,1279.08,0,449718,0,4,other-service,kayaking,own-child,0,-51500,No,2024-02-27,1,3,1,4,NC,Riverwood,7721 Washington Ridge,13,1,0,0,1,2,2026-01-30,2024-02-28,5,14,1,2,2305,10894,3305,0,0,17721.31,14114.42,3022.67,584.22,OV75T0379,No,500,1000,182,1,703,1.8255945551975643
CC00004679,2022-03-01,22,28,150613787,1,2023-09-24,2024-03-24,100/300,1000,988.45,0,430141,0,5,protective-serv,camping,unmarried,0,0,No,2024-01-09,2,1,2,3,NY,Northbrook,4981 Weaver St,3,1,1,1,1,1,2025-08-22,2024-01-09,11,15,1,5,1660,14422,5822,0,0,7435.06,737.2,3552.85,3145.01,SO46W0626,No,100,300,182,0,591,0.11082247958533271
CC00004680,2022-03-01,22,31,112946220,0,2023-10-07,2024-04-07,250/500,2000,1340.43,0,441175,0,2,exec-managerial,paintball,husband,52700,-40600,No,2024-02-19,0,2,1,0,NC,Arlington,3087 Oak Hwy,6,3,0,1,2,0,2026-02-14,2024-02-23,0,23,0,3,820,5678,2636,1,0,4658.49,2426.9,306.5,1925.09,YK57A1991,No,250,500,183,4,726,0.43331387179308634
CC00004681,2022-07-01,18,33,130159874,0,2023-09-28,2024-03-28,100/300,1000,1053.04,7000000,619540,0,5,other-service,reading,own-child,52000,-44500,No,2024-02-24,0,1,1,0,NC,Northbrook,5621 4th Ave,20,3,0,1,3,2,2025-05-30,2024-02-28,10,2,7,1,7018,17237,4136,0,0,7302.15,528.16,6653.41,120.58,UC60B2963,No,100,300,182,4,461,0.031020409122171053
CC00004682,2022-03-01,22,54,147191902,0,2023-08-18,2024-02-18,100/300,1000,1372.27,0,436547,0,5,craft-repair,paintball,own-child,17600,0,No,2024-01-08,0,1,2,1,WV,Columbus,1388 Embaracadero Hwy,13,3,0,2,3,2,2025-04-19,2024-01-11,11,15,8,0,8721,11038,7512,0,0,4309.55,862.26,11.44,3435.85,MM56M4616,No,100,300,184,3,467,0.04118903937621721
CC00004683,2022-08-01,17,49,162583722,1,2023-10-09,2024-04-09,500/1000,2000,1222.48,0,620757,0,3,priv-house-serv,golf,unmarried,0,0,No,2024-01-18,1,3,1,4,WV,Arlington,6676 Tree Lane,16,1,0,1,1,1,2026-03-25,2024-01-18,11,21,4,0,3989,14307,2386,0,0,10759.67,8746.83,549.04,1463.8,NN22B1310,No,500,1000,183,0,797,0.8165846362967583
CC00004684,2022-11-01,14,42,123330533,1,2023-10-28,2024-04-28,250/500,500,1124.6,0,612904,0,0,armed-forces,hiking,not-in-family,0,0,No,2024-01-30,0,1,1,3,NY,Arlington,4985 Sky Lane,23,3,2,0,0,2,2025-08-09,2024-02-02,7,36,0,2,686,14963,3949,0,0,6752.53,4453.88,1251.5,1047.15,OF97N9027,No,250,500,183,3,557,0.80696611339502
CC00004685,2022-05-01,20,43,194487391,0,2023-09-13,2024-03-13,100/300,2000,1512.58,0,452496,0,1,sales,paintball,other-relative,47600,0,No,2024-01-13,3,3,1,3,SC,Arlington,8718 Apache Lane,7,1,1,1,1,2,2026-02-05,2024-01-14,2,0,8,5,8640,8177,3605,0,0,4212.9,1842.61,755.9,1614.39,VI77H9369,No,100,300,182,1,754,0.08896456259327444
CC00004686,2022-02-01,23,48,123389112,1,2023-09-13,2024-03-13,250/500,500,1411.43,0,464874,0,5,armed-forces,bungie-jumping,own-child,45100,-32800,No,2024-01-16,2,0,0,0,NY,Riverwood,9588 Solo St,17,1,2,2,1,0,2025-08-25,2024-01-16,6,10,8,5,7832,5363,3259,1,0,24860.3,350.56,9086.38,15423.36,XM56R8599,No,250,500,182,0,587,0.01907754497421299
CC00004687,2022-12-01,13,58,136209658,0,2023-10-09,2024-04-09,100/300,500,990.98,0,469429,0,0,exec-managerial,cross-fit,wife,0,-57900,No,2024-02-02,2,0,0,3,NC,Northbrook,1536 Flute Drive,18,1,2,2,1,2,2024-01-02,2024-02-06,0,33,3,3,2797,8190,4675,0,0,14812.36,13659.41,791.34,361.61,FO31Q3335,No,100,300,183,4,-31,1.569585271460352
CC00004688,2022-10-01,15,27,127977212,1,2023-10-30,2024-04-30,100/300,1000,1474.17,0,440327,0,1,tech-support,exercise,unmarried,0,0,No,2024-02-19,2,2,0,3,WV,Northbend,7773 Tree Hwy,13,1,2,1,0,1,2026-03-10,2024-02-20,10,3,1,2,1379,17477,5480,0,0,9170.87,3195.04,4154.58,1821.25,GT76J4896,No,100,300,183,1,750,0.5051446640316205
CC00004689,2022-08-01,17,39,183287405,0,2023-08-19,2024-02-19,250/500,1000,1351.1,0,478456,0,6,tech-support,bungie-jumping,unmarried,0,0,No,2024-01-02,0,1,0,1,SC,Arlington,8973 Washington St,19,3,0,0,2,0,2025-12-29,2024-01-02,10,3,2,4,2358,10051,2014,0,0,20720.38,3119.66,15517.1,2083.62,JC05K9549,No,250,500,184,0,727,0.40088461232032113
CC00004690,2023-01-01,12,54,111823129,2,2023-09-14,2024-03-14,100/300,2000,1506.21,0,453407,0,5,transport-moving,kayaking,unmarried,0,-24400,No,2024-01-22,0,2,1,1,NY,Riverwood,4693 Lincoln Hwy,16,3,0,1,0,2,2025-04-14,2024-01-26,9,35,3,1,2686,16675,6986,0,0,18607.52,8577.48,8309.97,1720.07,TM42I8329,No,100,300,182,4,448,1.0000956083137258
CC00004691,2022-11-01,14,44,168468599,1,2023-10-06,2024-04-06,100/300,1000,1226.49,0,460308,0,6,farming-fishing,kayaking,unmarried,53900,0,No,2024-02-05,3,3,3,4,WV,Riverwood,5904 1st Drive,3,1,0,0,1,0,2025-07-26,2024-02-08,5,16,3,5,2986,7030,3722,1,0,18903.12,16055.36,725.89,2121.87,FR90D2479,No,100,300,183,3,537,1.7960904166657345
